dialogue_id,text,context_length,ground_truth,gt_name,predicted,pred_name,match
PMUL0521.json,Why do you need to know my preference? You already booked me a table at michaelhouse cafe...,8,4,abusive,2,dissatisfied,False
PMUL0950.json,Actually I need a booking for 2 people total not just me.,6,3,apologetic,2,dissatisfied,False
PMUL0074.json,"Hmm.. okay, how about moderate?  Big thing I guess is free parking and a 3 star rating.",12,1,fearful,1,fearful,True
MUL1564.json,"I'm sorry, actually I need to find a train departing from Cambridge going to Ely on Wednesday. I need to arrive by 21:30. ",2,3,apologetic,3,apologetic,True
PMUL0864.json,May have some information on a restaurant in town?,0,0,neutral,5,excited,False
MUL1016.json,"Can I have the postcode, entrance fee and address? I also need a hotel within a moderate price range.",6,0,neutral,0,neutral,True
MUL0874.json,"I'm sorry, let's back up. We'll worry about the taxi later. First, can you help me find a college on the west side of town? ",18,3,apologetic,3,apologetic,True
PMUL0756.json,"Actually, sorry. Do cancel the other booking because I didn't ask for it. Make the booking for 7 people on a train leaving after 15:45 from norwich to cambridge on tuesday",18,3,apologetic,3,apologetic,True
MUL2044.json,I'm exhausted. Can you find me a guesthouse somewhere on the east side of town?,0,1,fearful,1,fearful,True
PMUL0564.json,Wow! No barbeque restaurants?  I need something moderately priced then.  Can you make a reccommendation?,2,1,fearful,1,fearful,True
MUL0996.json,"I almost forgot, I need to locate a restaurant in the centre town in the moderate price range. And can you confirm the attraction type for Trinity college please.",4,3,apologetic,0,neutral,False
MUL1272.json,"Thanks, I'm all set. You can end this conversation on your end now!",20,2,dissatisfied,6,satisfied,False
PMUL0329.json,"Oh, that's a shame. Okay, can you try the same time on Friday instead, please?",12,1,fearful,1,fearful,True
PMUL1201.json,That's disappointing. Can you recommend a taxi or bus service? ,4,1,fearful,1,fearful,True
MUL2578.json,"Actually, just send me the address. Thank you.",14,6,satisfied,3,apologetic,False
MUL1231.json,"Yes, can you try the same for 18:45 instead?",8,0,neutral,2,dissatisfied,False
MUL2321.json,Can i get the phone number and postcodes for those? Thank you.,8,6,satisfied,6,satisfied,True
PMUL0280.json,You really should be giving me the reference number now.,8,2,dissatisfied,4,abusive,False
MUL1763.json,Excellent! What is the phone number and address?,2,6,satisfied,5,excited,False
PMUL0852.json,I just told you! sunday! Now please go on and book and send me the reference number ,16,4,abusive,4,abusive,True
MUL0657.json,"Actually, I just need the address and hotel type, if you don't mind.",10,3,apologetic,6,satisfied,False
MUL0875.json,"I apologize, but can we go back to finding a place to go but I would like something preferably in the centre of town and how much it costs?",8,3,apologetic,3,apologetic,True
PMUL0470.json,"No, I asked for a taxi please. I need to arrive at the restaurant by my booked time.",20,2,dissatisfied,2,dissatisfied,True
MUL0084.json,Can you please try to make a reservation at the cheap location then for 14:45 for 8 people on friday?,24,2,dissatisfied,2,dissatisfied,True
PMUL1294.json,I am going to Cambridge and want to leave after 12:45.,2,0,neutral,0,neutral,True
MUL1724.json,"I got ahead of myself, sorry.  I don't need the train tickets just yet, but can you tell me the travel time for TR7706?",10,3,apologetic,3,apologetic,True
PMUL0557.json,"Alright great, that's all I need thank you!",8,6,satisfied,6,satisfied,True
MUL0137.json,I'm looking for an expensive restaurant in the west of town that serves modern European dishes.,22,2,dissatisfied,2,dissatisfied,True
MUL1048.json,Too bad. How about museums? Can you recommend one for me?,2,1,fearful,1,fearful,True
MUL2273.json,How about cheap price range?,10,0,neutral,1,fearful,False
MUL1092.json,"Hi, I'm traveling to Cambridge and I'm excited about tourist attractions.  I'm looking for theatres in the centre of town.",0,5,excited,5,excited,True
PMUL0690.json,"I'm sorry, it is actually a train that I'm looking for. I need to depart from Cambridge on Saturday.",2,3,apologetic,3,apologetic,True
PMUL1096.json,"Yes, are there any museum that I should check out in the Centre area?",8,0,neutral,5,excited,False
MUL1120.json,"I was really hoping for something in the west, what other attractions are available in the west area?",14,1,fearful,1,fearful,True
PMUL0058.json,I was looking for a restaurant.  I already have a hotel reservation,14,2,dissatisfied,2,dissatisfied,True
PMUL0479.json,TO THE RESTAURANT! JUST BOOK IT< YOU HAVE ALL OF MY INFO! thank you,18,4,abusive,4,abusive,True
PMUL0308.json,"No booking just yet, but I do want to know the price range and phone number please",16,0,neutral,0,neutral,True
MUL1203.json,"Okay, but given the mistake regarding the area of town, could you check again for a table for 1 at a cheap international restaurant on the east side?",16,2,dissatisfied,2,dissatisfied,True
MUL2230.json,No thank you. That is all. Have a good night. Goodbye,14,6,satisfied,6,satisfied,True
MUL0857.json,I don't care about that right now.,14,2,dissatisfied,2,dissatisfied,True
PMUL0116.json,I really am interested in a 4 star hotel and would rather not settle for a 2 star hotel.,4,1,fearful,2,dissatisfied,False
MUL0666.json,"Shoot.  Well, okay, how about two nights?",22,1,fearful,1,fearful,True
MUL1927.json,"Help! I need to find something to do, I'm super bored. I'm on the west side of the city, can you help me find somewhere to go?",0,1,fearful,5,excited,False
PMUL0746.json,Great! Thank you for all your help.,6,6,satisfied,6,satisfied,True
MUL1152.json,"Oh, thank goodness. I was getting worried. Can you recommend any fun things to do in the west side of town? ",22,5,excited,5,excited,True
MUL0922.json,I'm interested in entertainment activities. Are there any theaters in the area of the restaurant?,8,2,dissatisfied,0,neutral,False
MUL0589.json,Can you tell me the duration of travel time please?,16,0,neutral,0,neutral,True
MUL1063.json,I thought someone provided the entrance fee for me before but I just can't remember. Are you sure it's not listed?,10,2,dissatisfied,2,dissatisfied,True
MUL2195.json,"Let's book that one then! Super excited! Same group of people, same day, 3 nights!",10,5,excited,5,excited,True
MUL2558.json,I'm sorry.  Can you try a guesthouse?  Still north w/free parking.  Thanks and sorry!,4,3,apologetic,3,apologetic,True
MUL2037.json,"Thank you very much, I think that's all I needed.",16,6,satisfied,6,satisfied,True
PMUL1111.json,Great. I also need a multiple sports attraction in the centre of town.,10,5,excited,5,excited,True
